index,comment_count,day_of_week,likes_followers_ratio,tags_value,object1,object1_l,object1_t,object1_r,object1_b,object2,object2_l,object2_t,object2_r,object2_b,object3,object3_l,object3_t,object3_r,object3_b,hour
1348,3,5,0.006220472,0,0,0.028,0.404,0.95,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1349,0,4,0.006968504,0,0,0.74,0.338,0.871,0.839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1350,8,4,0.009173228,0,0,0.757,0.546,0.838,0.753,0,0.823,0.544,0.895,0.749,0,0.139,0.517,0.204,0.686,16
1351,4,4,0.004566929,0,0,0.411,0.442,0.498,0.784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1352,2,4,0.008464567,0,16,0.268,0.438,0.96,0.888,0,0.04,0.119,0.747,0.889,59,0.067,0.143,1,0.865,8
1353,2,3,0.009645669,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1354,2,3,0.007834646,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1355,9,2,0.010629921,0,0,0.373,0.032,0.625,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1356,4,2,0.006889764,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1357,3,1,0.007519685,0,0,0.237,0.059,0.561,0.967,2,0.702,0.221,0.902,0.311,-1,-1,-1,-1,-1,20
1358,7,1,0.012637795,0,0,0.347,0.107,0.836,0.986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1359,7,1,0.009212598,0,0,0.115,0,0.977,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1360,10,7,0.006181102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1361,0,7,0.007283465,0,0,0.003,0.738,0.134,0.989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1362,0,6,0.003188976,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1363,1,5,0.007992126,0,0,0.357,0.446,0.513,0.988,0,0.519,0.534,0.544,0.609,0,0.771,0.532,0.796,0.611,19
1364,6,4,0.016771654,0,0,0.016,0,0.778,1,0,0.348,0,0.974,1,-1,-1,-1,-1,-1,17
1365,0,3,0.006692913,0,2,0,0.734,0.072,0.803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1366,16,3,0.00980315,0,0,0.045,0.079,1,0.811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1367,0,3,0.00480315,0,9,0.593,0.483,0.651,0.608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1368,8,2,0.006614173,0,0,0.406,0.135,0.774,0.981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1369,11,2,0.009291339,0,0,0.288,0.1,0.719,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1370,0,2,0.004724409,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1371,10,1,0.013307087,0,0,0.403,0.301,0.63,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1372,5,1,0.007677165,0,0,0.406,0.423,0.611,0.993,0,0.06,0.408,0.167,0.714,0,0.003,0.41,0.082,0.708,18
1373,4,7,0.011062992,0,0,0.306,0.533,0.412,0.912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1374,3,7,0.008740157,0,45,0.429,0.077,0.909,0.576,45,0.332,0.513,0.771,0.989,-1,-1,-1,-1,-1,10
1375,0,6,0.007637795,0,0,0.697,0.49,0.843,0.833,0,0.572,0.485,0.732,0.969,0,0.264,0.502,0.327,0.679,21
1376,13,6,0.007519685,0,0,0.037,0,0.529,1,0,0.559,0.024,0.863,0.795,-1,-1,-1,-1,-1,11
1377,6,5,0.009409449,0,0,0.725,0.448,0.883,0.974,26,0.774,0.553,0.902,0.75,-1,-1,-1,-1,-1,16
1378,1,4,0.00980315,0,2,0.693,0.669,0.975,0.823,0,0.463,0.637,0.567,0.964,2,0.002,0.655,0.139,0.755,20
1379,5,3,0.008503937,0,0,0.456,0.355,0.616,0.99,26,0.57,0.658,0.633,0.79,-1,-1,-1,-1,-1,19
1380,7,3,0.010826772,0,0,0,0.022,1,0.885,0,0.634,0.159,1,0.939,0,0.023,0.052,0.456,0.861,17
1381,1,3,0.008897638,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1382,2,2,0.008188976,0,0,0.188,0.137,0.823,0.955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1383,12,2,0.01007874,0,0,0.22,0,0.769,0.981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1384,1,2,0.008622047,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1385,7,1,0.011811024,0,0,0.653,0.073,0.839,0.996,0,0.035,0.241,0.057,0.292,0,0.065,0.239,0.086,0.28,18
1386,1,1,0.006062992,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1387,16,1,0.009291339,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1388,5,7,0.010629921,0,0,0.04,0.102,0.625,0.678,0,0.083,0.052,1,0.852,0,0.125,0.409,0.885,0.798,17
1389,4,7,0.011496063,0,0,0.564,0.389,0.757,0.995,26,0.548,0.715,0.646,0.852,-1,-1,-1,-1,-1,14
1390,8,7,0.005748031,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1391,2,6,0.008700787,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1392,24,6,0.01007874,0,60,0,0.105,0.982,0.993,60,0.162,0,0.62,0.2,13,0.173,0.001,0.616,0.231,14
1393,1,6,0.009133858,0,2,0.602,0.664,0.646,0.697,2,0.347,0.672,0.406,0.71,2,0.407,0.655,0.44,0.698,11
1394,12,5,0.010511811,0,41,0.513,0.144,0.7,0.346,45,0.677,0.239,0.864,0.447,60,0.095,0.233,0.886,0.793,18
1395,6,4,0.008228346,0,0,0.109,0,0.898,0.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
1396,2,4,0.007755906,0,0,0.45,0.333,0.683,0.86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1397,12,4,0.012283465,0,0,0.058,0.025,1,0.984,74,0.062,0.129,0.136,0.196,-1,-1,-1,-1,-1,13
1398,5,3,0.014173228,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1399,2,2,0.008661417,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1400,4,2,0.008031496,0,16,0.152,0.355,0.749,0.985,0,0.416,0.004,0.682,0.301,41,0.538,0.066,0.598,0.185,11
1401,5,1,0.013110236,0,0,0.803,0.446,0.914,0.777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1402,3,7,0.008622047,0,0,0.008,0,0.794,0.995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1403,1,7,0.005,0,0,0.091,0,0.262,0.249,55,0.069,0.255,0.924,0.957,-1,-1,-1,-1,-1,13
1404,9,7,0.008031496,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1405,2,7,0.008818898,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
1406,5,6,0.007204724,0,41,0.39,0.009,0.923,0.554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1407,9,6,0.006771654,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1408,5,5,0.010275591,0,0,0.205,0.12,0.817,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1409,3,5,0.006968504,0,0,0.665,0.429,0.851,0.709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
1410,2,4,0.008110236,0,0,0.432,0.515,0.572,0.976,0,0.002,0.512,0.058,0.614,-1,-1,-1,-1,-1,19
1411,1,4,0.006023622,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
1412,5,4,0.009212598,0,29,0.044,0.268,0.439,0.876,29,0.49,0.204,0.946,0.877,-1,-1,-1,-1,-1,8
1413,4,3,0.012913386,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1414,5,3,0.005354331,0,16,0.079,0.544,0.72,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1415,3,3,0.006181102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1416,3,2,0.012834646,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1417,6,2,0.006811024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1418,3,2,0.006850394,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1419,0,1,0.005629921,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23
1420,9,1,0.016535433,0,0,0.497,0.372,0.738,0.984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1421,17,1,0.014606299,0,0,0.469,0.003,0.952,0.557,0,0,0.05,0.359,1,-1,-1,-1,-1,-1,16
1422,14,7,0.012480315,0,0,0.114,0,0.776,1,0,0.463,0,0.841,1,67,0.567,0.121,0.634,0.376,21
1423,15,7,0.010787402,0,75,0.179,0.744,0.337,1,0,0.304,0.007,0.697,0.979,-1,-1,-1,-1,-1,20
1424,4,7,0.009606299,0,0,0.043,0.395,0.658,0.929,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1425,2,7,0.007362205,0,0,0.17,0.81,0.603,1,42,0.536,0.065,0.901,0.706,-1,-1,-1,-1,-1,10
1426,0,6,0.009291339,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1427,3,6,0.006771654,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1428,2,5,0.006732283,0,0,0.145,0.114,0.41,0.976,2,0.304,0.255,0.982,0.863,0,0.799,0.221,0.869,0.323,22
1429,0,5,0.01007874,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
1430,2,5,0.00980315,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
1431,3,4,0.013188976,19600,0,0.429,0.436,0.683,0.998,0,0.691,0.452,0.74,0.59,2,0.837,0.432,0.891,0.459,16
1432,4,3,0.006456693,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1433,6,3,0.00503937,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
1434,3,3,0.007913386,0,41,0.612,0.417,0.843,0.794,60,0.087,0.544,0.925,0.971,0,0.401,0.34,0.592,0.48,13
1435,1,3,0.005866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1436,7,2,0.009645669,0,0,0.19,0.088,0.375,0.722,2,0,0.014,0.15,0.095,2,0.149,0.002,0.344,0.083,20
1437,5,2,0.008149606,0,0,0.29,0,0.682,1,0,0.763,0.037,0.839,0.352,-1,-1,-1,-1,-1,19
1438,37,2,0.016181102,4554,55,0.056,0.115,0.926,0.89,60,0.048,0.143,1,0.935,0,0.003,0.137,0.373,0.878,12
1439,16,2,0.016338583,0,0,0.073,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1440,2,1,0.008385827,0,2,0.891,0.532,0.999,0.693,0,0.516,0.471,0.651,0.958,-1,-1,-1,-1,-1,21
1441,1,1,0.011535433,0,9,0.963,0.253,0.999,0.41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1442,5,1,0.012834646,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1443,7,7,0.009330709,13,73,0.588,0.529,0.684,0.676,73,0.837,0.282,0.91,0.462,73,0.641,0.079,0.745,0.245,21
1444,8,7,0.013385827,0,0,0.17,0.651,0.733,0.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1445,8,7,0.013070866,0,0,0.347,0,0.683,0.961,26,0.4,0.124,0.683,0.558,-1,-1,-1,-1,-1,14
1446,13,6,0.011141732,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1447,2,6,0.00496063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1448,0,5,0.00976378,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1449,6,3,0.008661417,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1450,2,2,0.012283465,0,2,0.585,0.843,0.713,0.875,2,0.495,0.84,0.573,0.876,2,0.935,0.848,1,0.876,20
1451,3,2,0.006023622,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
1452,5,1,0.005314961,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
1453,9,6,0.014724409,0,2,0.604,0.952,0.789,1,9,0.426,0.869,0.445,0.888,-1,-1,-1,-1,-1,20
1454,10,6,0.009173228,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1455,0,5,0.009251969,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1456,5,5,0.009094488,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1457,3,4,0.005511811,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1458,8,4,0.00976378,0,0,0.338,0.061,0.681,1,2,0.166,0.245,0.189,0.289,2,0.203,0.249,0.26,0.315,18
1459,15,4,0.009685039,0,0,0.545,0.441,0.797,1,2,0.796,0.55,0.974,0.652,2,0.47,0.614,1,1,17
1460,7,4,0.005393701,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1461,5,3,0.010787402,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1462,7,3,0.006614173,0,0,0.485,0.463,0.696,0.984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1463,2,2,0.00976378,102200000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1464,3,2,0.007716535,0,59,0.052,0.02,0.941,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1465,7,1,0.011771654,0,0,0.452,0.566,0.556,0.936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1466,4,7,0.01011811,515100,0,0.618,0.287,0.812,0.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1467,8,7,0.013740157,2659000,0,0.33,0,0.683,0.991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1468,7,6,0.006929134,0,2,0.539,0.523,0.655,0.566,2,0.855,0.51,0.917,0.555,0,0.675,0.479,0.878,0.977,21
1469,2,6,0.008740157,0,0,0,0.088,0.996,0.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1470,7,5,0.015393701,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1471,16,5,0.022322835,0,0,0.107,0.015,0.466,0.984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1472,9,5,0.007913386,300000,0,0.48,0.406,0.563,0.675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1473,5,4,0.010433071,14310381,0,0.736,0.345,0.916,0.97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1474,8,3,0.010984252,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
1475,1,2,0.005866142,0,0,0.366,0.365,0.659,0.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1476,7,2,0.009330709,0,0,0.342,0.12,0.778,0.997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1477,4,2,0.011535433,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1478,4,1,0.006968504,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1479,6,1,0.011023622,10500000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
1480,4,1,0.008031496,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
1481,42,7,0.010669291,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1482,8,7,0.008582677,0,0,0.349,0.307,0.653,0.88,37,0.706,0.285,0.76,0.526,37,0.066,0.259,0.229,0.625,14
1483,13,7,0.012047244,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1484,8,6,0.009330709,362711,0,0,0.677,0.37,0.979,41,0.096,0.312,0.448,0.79,40,0.078,0.288,0.467,0.907,21
1485,5,4,0.009527559,5,0,0.417,0,0.772,1,67,0.593,0.13,0.661,0.229,-1,-1,-1,-1,-1,20
1486,13,3,0.010275591,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1487,12,3,0.010551181,0,0,0.2,0.007,0.803,0.987,0,0.648,0.026,0.848,0.451,71,0.68,0.556,0.855,0.69,20
1488,9,3,0.010551181,2514300,0,0.287,0.092,0.576,0.985,14,0.417,0.083,0.543,0.258,-1,-1,-1,-1,-1,8
1489,4,2,0.006023622,0,0,0.391,0,0.639,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1490,11,1,0.013543307,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1491,6,7,0.011259843,0,0,0.703,0.243,0.837,0.672,0,0.315,0.458,0.431,0.687,0,0.59,0.274,0.723,0.687,23
1492,7,7,0.009251969,0,0,0.538,0.122,0.642,0.208,0,0.77,0.004,0.991,0.245,0,0.709,0.085,0.796,0.195,17
1493,3,7,0.007637795,0,0,0.266,0.436,0.488,1,0,0.544,0.527,0.633,0.834,0,0.719,0.537,0.82,0.918,15
1494,1,7,0.00492126,0,0,0.676,0.431,0.782,0.712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1495,4,6,0.011456693,0,0,0.111,0.098,0.692,0.996,0,0.439,0.299,0.506,0.464,0,0.594,0.327,0.644,0.454,16
1496,16,6,0.011417323,0,0,0.275,0,0.627,0.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
1497,6,5,0.006220472,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1498,2,5,0.011496063,0,0,0.645,0.42,0.768,0.794,0,0.197,0.467,0.372,0.84,0,0.512,0.454,0.664,0.977,17
1499,15,5,0.008464567,0,0,0.092,0.005,0.686,0.91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
1500,3,4,0.007755906,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1501,3,4,0.012322835,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1502,3,3,0.007874016,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1503,12,3,0.01003937,0,0,0.346,0.012,0.621,1,67,0.459,0.181,0.508,0.262,28,0.607,0.388,0.85,1,14
1504,4,3,0.006338583,0,0,0.517,0.314,0.834,0.977,2,0.884,0.347,0.999,0.423,2,0.338,0.336,0.499,0.421,9
1505,8,2,0.014015748,0,0,0.179,0,0.723,1,67,0.507,0.102,0.585,0.191,-1,-1,-1,-1,-1,21
1506,7,2,0.010393701,0,0,0.137,0,0.864,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1507,3,1,0.008307087,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1508,2,1,0.008582677,0,0,0.572,0.465,0.683,0.823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1509,4,1,0.008346457,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1510,10,7,0.011850394,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1511,5,7,0.008976378,0,0,0.505,0.434,0.678,0.978,0,0.162,0.476,0.273,0.61,0,0.287,0.48,0.43,0.61,13
1512,5,6,0.010826772,0,0,0.201,0.352,0.823,0.995,0,0.296,0.514,0.368,0.708,0,0.212,0.509,0.285,0.736,19
1513,4,6,0.008779528,0,0,0.309,0.451,0.39,0.719,0,0.211,0.459,0.298,0.667,0,0.422,0.428,0.57,1,16
1514,3,6,0.008385827,0,60,0.003,0,1,0.95,44,0.684,0.27,0.989,0.41,45,0.055,0.133,0.833,0.962,14
1515,6,5,0.004724409,0,26,0.115,0.433,0.397,0.698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1516,1,4,0.005,0,60,0.021,0.062,0.968,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1517,6,3,0.00992126,0,1,0.244,0.632,0.787,0.991,2,0.174,0.502,0.283,0.582,0,0.352,0.506,0.568,0.912,15
1518,30,3,0.009212598,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1519,9,3,0.00523622,0,0,0.119,0.096,0.792,0.989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1520,7,2,0.013582677,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1521,2,2,0.007913386,0,2,0.138,0.735,0.294,0.805,2,0,0.729,0.124,0.829,2,0.297,0.747,0.375,0.791,17
1522,9,2,0.006574803,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1523,19,1,0.015748031,0,0,0.33,0.045,0.763,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1524,29,1,0.03507874,0,0,0,0,1,0.91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1525,6,1,0.006417323,0,0,0.41,0.3,0.937,0.812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1526,5,1,0.005669291,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1527,3,6,0.007716535,0,0,0.537,0.51,0.688,0.994,26,0.646,0.736,0.695,0.806,-1,-1,-1,-1,-1,20
1528,6,5,0.006889764,0,0,0.311,0.018,1,0.978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
1529,8,5,0.007992126,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1530,7,5,0.006141732,0,58,0.214,0.305,0.307,0.417,0,0.392,0.254,0.613,0.928,58,0.724,0.312,0.816,0.39,0
1531,5,4,0.007007874,0,0,0.414,0.109,0.662,0.982,0,0.729,0.216,0.837,0.404,0,0.82,0.183,0.91,0.431,20
1532,1,4,0.00515748,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1533,3,3,0.009645669,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1534,7,3,0.008582677,0,46,0.292,0.427,0.362,0.548,47,0.479,0.463,0.593,0.562,47,0.516,0.288,0.61,0.407,9
1535,12,2,0.016220472,0,0,0.387,0.063,0.635,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1536,4,2,0.008503937,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1537,1,1,0.007834646,0,16,0.077,0.04,0.993,0.751,59,0,0.511,1,1,59,0,0,1,0.681,22
1538,1,1,0.004015748,0,1,0.092,0.069,1,0.918,3,0.08,0.02,1,0.885,-1,-1,-1,-1,-1,12
1539,8,7,0.011653543,0,0,0.306,0.11,0.509,0.972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1540,4,7,0.01011811,0,9,0.88,0.871,0.937,0.988,9,0.935,0.289,0.998,0.59,9,0.829,0.866,0.883,0.966,16
1541,4,6,0.011181102,0,0,0.365,0.845,0.639,0.993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
1542,2,5,0.008661417,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1543,5,5,0.004448819,0,0,0.193,0.017,0.811,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1544,6,4,0.013543307,0,0,0.461,0.384,0.505,0.483,0,0.071,0.349,0.527,0.941,0,0.528,0.386,0.572,0.487,21
1545,2,4,0.013228346,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
1546,10,3,0.008661417,0,0,0,0.126,0.715,0.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1547,11,1,0.012244094,0,0,0.211,0.223,0.405,0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1548,2,1,0.006732283,0,41,0.385,0.313,0.788,0.585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1549,6,7,0.006220472,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1550,21,6,0.018700787,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1551,7,6,0.011141732,0,0,0.026,0,0.764,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1552,2,6,0.006141732,0,0,0.635,0.773,0.677,0.894,0,0.568,0.795,0.594,0.877,0,0.845,0.797,0.875,0.857,11
1553,6,5,0.009212598,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1554,5,5,0.008897638,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1555,11,5,0.009370079,0,0,0.396,0.358,0.579,0.995,0,0.133,0.495,0.194,0.583,39,0.79,0.86,0.83,0.952,10
1556,7,4,0.01480315,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1557,4,4,0.014015748,0,0,0.327,0.736,0.653,0.998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1558,2,3,0.005433071,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1559,4,2,0.010590551,0,0,0.109,0.424,0.216,0.797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1560,4,2,0.00480315,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1561,34,1,0.015708661,0,55,0.209,0.215,0.484,0.568,55,0.536,0.268,0.756,0.618,55,0.085,0.221,0.263,0.444,9
